DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	20p11.23	20	18426366		DZANK1			ENSG00000089091			rs79932869-?	rs79932869	0	79932869	intron_variant	0	NR	1E-6	6.0		11.177468	[4.18845529-29.82861]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	10q21.2	10	59705982		SLC16A9			ENSG00000165449			rs80059635-?	rs80059635	0	80059635	intron_variant	0	NR	2E-6	5.698970004336019		8.863131	[3.585048491-21.91185906]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	15q21.2	15	50554215		TRPM7			ENSG00000092439			rs80083471-?	rs80083471	0	80083471	intergenic_variant	0	NR	3E-6	5.522878745280337		5.1893063	[2.608658227-10.32289248]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2q22.1	2	137384906		THSD7B			ENSG00000144229			rs80285751-?	rs80285751	0	80285751	intron_variant	0	NR	9E-6	5.045757490560675		4.8690557	[2.417630673-9.806172163]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	11p15.5	11	1198256		MUC5AC			ENSG00000215182			rs80334578-?	rs80334578	0	80334578	splice_polypyrimidine_tract_variant	0	NR	3E-6	5.522878745280337		6.269521	[2.906611588-13.52327128]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	19p13.11	19	18378503		GDF15			ENSG00000130513			rs8105118-?	rs8105118	0	8105118	regulatory_region_variant	0	NR	6E-6	5.221848749616356		2.015163	[1.486915738-2.731076899]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	13q12.11	13	20291655		GJB6 - CRYL1	ENSG00000121742	ENSG00000165475		59205	112011	rs9315452-?	rs9315452	0	9315452	intergenic_variant	1	NR	2E-6	5.698970004336019		4.4575534	[2.418336725-8.216300114]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	1p36.31	1	5528786		LINC02782 - MIR4689	ENSG00000231510	ENSG00000264101		437887	333886	rs9439581-?	rs9439581	0	9439581	intergenic_variant	1	NR	6E-8	7.221848749616356		6.594922	[3.327628872-13.07026758]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	1q43	1	242369544		PLD5			ENSG00000180287			rs977111-?	rs977111	0	977111	intron_variant	0	NR	3E-6	5.522878745280337		0.11235408	[0.044853215-0.281438874]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	10q26.3	10	128803963		LINC01163 - LINC02667	ENSG00000280953	ENSG00000224190		486237	108834	rs999733-?	rs999733	0	999733	intergenic_variant	1	NR	7E-7	6.154901959985743		3.3895595	[2.092057434-5.491777645]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr5:106502121-?	chr5:106502121	0			1	NR	6E-6	5.221848749616356		3.6277041	[2.075080608-6.342036935]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr7:101448677-?	chr7:101448677	0			1	NR	4E-6	5.3979400086720375		2.3700237	[1.643729919-3.417235873]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr8:79989169-?	chr8:79989169	0			1	NR	5E-7	6.301029995663981		8.293732	[3.646150669-18.86537064]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	5q22.1	5	111155636		WDR36 - RPS3AP21	ENSG00000134987	ENSG00000214784		25134	36590	rs10078727-?	rs10078727	0	10078727	intron_variant	1	NR	1E-6	6.0		8.361183	[3.548382976-19.70176055]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	7q22.1	7	102071107		CUX1			ENSG00000257923			rs10230856-?	rs10230856	0	10230856	intron_variant	0	NR	5E-7	6.301029995663981		3.095966	[1.993875037-4.807225026]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	7q33	7	137497169		DGKI			ENSG00000157680			rs28849673-?	rs28849673	0	28849673	intron_variant	0	NR	8E-6	5.096910013008056		2.6161401	[1.714168288-3.992717193]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	8q21.3	8	86404725		WWP1			ENSG00000123124			rs2953527-?	rs2953527	0	2953527	intron_variant	0	NR	2E-7	6.698970004336019		0.026479088	[0.006745417-0.103943479]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2p12	2	74855118		HK2			ENSG00000159399			rs183257767-?	rs183257767	0	183257767	intron_variant	0	NR	4E-6	5.3979400086720375		22.007868	[5.89372367-82.180003]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	4q22.1	4	88517318		NCOA4P2 - PYURF	ENSG00000249934	ENSG00000145337		6915	3680	rs183385675-?	rs183385675	0	183385675	intergenic_variant	1	NR	3E-6	5.522878745280337		5.6147666	[2.720424679-11.58848578]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr13:29169648-?	chr13:29169648	0			1	NR	3E-6	5.522878745280337		10.862321	[4.014111389-29.39380683]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr15:88477943-?	chr15:88477943	0			1	NR	5E-7	6.301029995663981		6.3840327	[3.100427484-13.14524373]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr19:14047763-?	chr19:14047763	0			1	NR	1E-5	5.0		12.417416	[4.065301866-37.92884863]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr2:174104037-?	chr2:174104037	0			1	NR	7E-6	5.154901959985743		6.3040986	[2.829081215-14.04754995]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr2:176717821-?	chr2:176717821	0			1	NR	7E-6	5.154901959985743		6.2526164	[2.809830047-13.9137283]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr20:49846619-?	chr20:49846619	0			1	NR	8E-6	5.096910013008056		5.1913824	[2.520224538-10.69367024]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr22:18342895-?	chr22:18342895	0			1	NR	5E-6	5.301029995663981		1.9913245	[1.480891098-2.677694063]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA											chr3:43814768-?	chr3:43814768	0			1	NR	4E-6	5.3979400086720375		2.4142773	[1.663300697-3.504318272]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	14q21.1	14	40008107		FBXO33 - LINC02315	ENSG00000165355	ENSG00000251363		575641	946308	rs116868835-?	rs116868835	0	116868835	intron_variant	1	NR	7E-7	6.154901959985743		4.443756	[2.463876691-8.01459296]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	17q21.1	17	40102283		NR1D1 - MSL1	ENSG00000126368	ENSG00000188895		1694	19688	rs116872986-?	rs116872986	0	116872986	intergenic_variant	1	NR	5E-6	5.301029995663981		4.533526	[2.371038394-8.668293992]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	6q14.1	6	79434970		LCAL1 - DBIP1	ENSG00000286042	ENSG00000218748		121575	1938	rs116898234-?	rs116898234	0	116898234	intron_variant	1	NR	5E-6	5.301029995663981		19.802338	[5.479533667-71.5631302]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	7q34	7	139229300		MZT1P2 - UBN2	ENSG00000271404	ENSG00000157741		695	1056	rs116899071-?	rs116899071	0	116899071	intron_variant	1	NR	3E-7	6.522878745280337		4.439759	[2.505960264-7.865829514]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
